7759,AR8K6F31187B99C2BC,Go Fish,"Twin Cities, MN"
7760,ARF5M7Q1187FB501E8,Maroon 5,"Los Angeles, CA"
7761,AR280881187B98BA28,YGGDRASIL,"Lund, Sweden"
7762,ARWBL9E1187FB4E695,Paul Brown,"Los Angeles, CA"
7763,ARNVCZC1187B9934F5,Corona,Not available
7764,ARR9LP21187B9BA390,Jody Bernal,Not available
7765,ARE8GLF1187FB52532,Red Hot Chili Peppers,Not available
7766,AR553M51187B98BCE7,Renee Rosnes,"Regina, Saskatchewan, Canada"
7767,AR8WHEJ1187B98CDCA,Dee Clark,"Blythesville, AR"
7768,AR7G5I41187FB4CE6C,Adam Ant,"London, England"
7769,ARK3PWH1187B9A441D,Showbread,Not available
7770,ARBCUNV1187B98A9FB,Busta Rhymes feat. Linkin Park,"East Flatbush, Brooklyn, NY"
7771,ARPVRUC1187FB4F1DE,Pitch Black,"Oakland, CA"
7772,AREXX3T1187B989950,Scott Krippayne,Washington
7773,ARW63KF1187B98AC48,Julien Clerc,FR
7774,ARWJAQ81187FB46F73,Negura Bunget,TimiAoara
7775,AR02DB61187B9A0B5E,Annie Philippe,Not available
7776,AR2XI6G1187B9AE7DA,Fat Joe,"Bronx, NY"
7777,AREJ5K11187B993F5F,R. Carlos Nakai,Not available
7778,ARB5TJM1187B9A71FD,Finntroll,Not available
7779,ARXLX5L1187FB47BED,Crazy Horse,Not available
7780,ARUI8FT1187FB5AB13,Mychael Danna & Jeff Danna,Not available
7781,ARHTV1S1187FB547F8,Marc Perrone,Not available
7782,AREB22L1187B9A4BCE,Bad Azz,Not available
7783,AR3LA671187FB567E4,Grey Area,Not available
7784,ARXKPYC11E2835E356,Lot Lorien,Varna
7785,ARYNX5Z1187B999686,Paul Carrack,"Sheffield, Yorkshire, England"
7786,ARUPH8D1187B9A6046,Dan Cummins,Not available
7787,ARCT5P61187FB3D950,The Impressions,United States
7788,AR2MEUK1187B992D1B,Jeff Scott Soto,Not available
7789,AREBWEH1187B99EA9A,Beherit,Helsinki
7790,ARN2ZKL1187FB3972B,The Distillers,"L.A California, Estados Unidos"
7791,AR6AGJV1187FB504BA,Kitaro,"Toyohashi, Japan"
7792,ARSX6IX1187B9B640C,Big Star,"Memphis, TN"
7793,ARPBNLO1187FB3D52F,Tiny Tim,"New York, NY"
7794,AROPBVQ1187FB36581,Khold,"Oslo, Norway"
7795,AR7C6G11187B9B4C1E,Jennifer Lopez,"The Bronx, New York"
7796,ARNUPIM11F4C83BD4D,Melt Banana,Not available
7797,ARNLO5S1187B9B80CC,Van Halen,"Pasadena, CA"
7798,AREPD8D1187FB3F5BC,Sister Hazel,"Gainesville, FL"
7799,ARKMIBT11F4C8430D9,The Antlers,"Brooklyn, NY"
7800,ARNP42K1187B9AB7DF,Banda La Bocana,Not available
7801,AROVY9L1187FB3A97C,George Hamilton IV,"Winston-Salem, NC"
7802,AR5MK521187B98E0B8,Heaven 17,"London, England"
7803,ARR8AIK1187B9A0BCE,Eddie Boyd,"Stovall, MS"
7804,ARX9YIP1187B98A656,RUN-DMC,Not available
7805,ARWK5QH1187B9A9B7F,Justin Timberlake,Not available
7806,AR6HEHH1187B9985F9,Russ Morgan,"Scranton, PA"
7807,AR91BST1187B98F9A8,Orquesta America,Not available
7808,ARYKFVV1187FB3CA6B,The Golden Age Orchestra_ Paul SummerA,Not available
7809,AR5AXVN1187B9A2761,Sharon Burch,Not available
7810,ARSS1OZ1187FB54440,Mons Leidvin Takle,Not available
7811,ARLLANI1187FB5116F,Simon Harris,Not available
7812,AR12F2S1187FB56EEF,Aerosmith,"Boston, MA"
7813,AR59C6A1187B9B2143,The Cat's Miaow,Australia
7814,ARGDY4Y1187B9A334F,Pyranja,Not available
7815,AR7N7MI1187FB46935,Sade,"Ibadan, Nigeria"
7816,ARPNQ6G1187FB3E286,2-Gether feat. Sarinah,Not available
7817,ARHOSMU1242078130D,All Leather,Not available
7818,AR7ISJJ1187B9B2CD6,Danny Barnes,Texas
7819,AR813LR1187FB3F83A,Goldfish,Not available
7820,ARH4H1W1187FB53A2E,Premiums,Not available
7821,ARVEJ9M1187FB4DC44,Les Ogres De Barback,Not available
7822,AR3SEQM1187B98E9E8,Kix,"Hagerstown, MD"
7823,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,"Dallas, TX"
7824,ARN2M4711C8A423BD6,David Jalbert,"Mascouche, Qc"
7825,AR19QNR1187B9A13C5,Cassidy featuring Swizz Beatz,"Philadelphia, PA"
7826,ARXUT4W1187FB48BEB,Javier Navarrete,Not available
7827,ARPAAHK1187B9ABB00,Nickelback,"Hanna, Alberta, Canada"
7828,ARWBYIR11F4C83B3FE,Double Image,Maryland
7829,ARNTQF31187B9A02FF,Tony Matterhorn,Not available
7830,AROVSYC119B3403921,Gus Viseur,Not available
7831,AR0X3JJ1187FB3A9A7,Hank Locklin,"McLellan, FL"
7832,AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit,Not available
7833,ARSZIBW1187B994053,James Newton Howard,Not available
7834,AR1WU211187FB57E2B,Terry Riley,"Colfax, CA"
7835,AR4AR1R1187B98E76F,Joy Enriquez,Not available
7836,ARAK3HK1187FB51B38,The Stems,Australia
7837,ARZ78EG1187FB4638E,Malefaction,Not available
7838,AROSW2I1187FB44866,Sonora Carruseles,Not available
7839,AR1LQNB1187B9A6AE5,La Portuaria,Not available
7840,AR8AZTM1187FB3FB9C,Julio Iglesias Jr,"Madrid, Spain"
7841,ARD4C1I1187FB4B0C3,Big One,"London, England"
7842,ARSYKGV1187B9A49CD,Nicole Mullen,Not available
7843,ARLXFDN11F4C8417F8,Irtio,Not available
7844,AR0KBXO1187B996460,Slipknot,"Des Moines, Iowa"
7845,AR1XE381187FB4C685,Kane,California - LA
7846,ARF3FRP1187B9A77BF,Groupa,Sweden
7847,ARE2QID1187B98FA19,Sleepy John Estes,"Ripley, TN"
7848,ARPAAHK1187B9ABB00,Nickelback,"Hanna, Alberta, Canada"
7849,ARIF3EV1187B9B8522,Paul Taylor,Wyoming
7850,ARH3TXI1187FB3A486,Kathy Troccoli,"NASHVILLE, Tennessee"
7851,ARQMYTM1187FB4678C,Josh White,"Greensboro, NC"
7852,ARZ1PTN1187B9967D9,Gene Autry,"Tioga Springs, TX"
7853,AR03BDP1187FB5B324,Britney Spears,"Kentwood, LA; Los Angeles, CA"
7854,ARR6LWJ1187FB44C8B,R.E.M.,"Athens, GA"
7855,ARNAYJN1187B99CD8A,GAPsta Ekman / Tage Danielsson,Not available
7856,ARWIGX11187FB3AC96,Spunk,Not available
7857,AR4CG3B1187FB5B861,The Avengers,California - SF
7858,AREAEX91187B98DC01,Gaither Vocal Band,Not available
7859,ARD8JVH1187FB4DA04,Bad Company,England
7860,ARH3TXI1187FB3A486,Kathy Troccoli,"NASHVILLE, Tennessee"
7861,AR4JY8V1187B98A62F,Ann Hampton Callaway,Not available
7862,ARIOJO01187B9B31B1,Mariachi Silvestre Vargas,Not available
7863,ARHN74X1187B98D79F,Bill Engvall,"Galveston, TX"
7864,ARNHJHU1187B98F79C,Nightfall,"Bogota, COL"
7865,ARZO73F1187FB4BF23,Bill Cosby,"Philadelphia, PA"
7866,ARCZ20M1187FB49687,Tony Joe White,"Goodwill, LA"
7867,ARHJJ771187FB5B581,Screaming Lord Sutch,"Harrow, Middlesex, England"
7868,AR0WLH6119B8669027,Owl City,Minnesota
7869,AR51YM81187B9B536C,Michael Salgado,Not available
7870,ARO0QD41187FB3AB0A,Keb' Mo',"Los Angeles, CA"
7871,AR1E4V11187B99F400,Telecast,California - LA
7872,ARI3W3K1187FB49E6F,Cedric Gervais feat. Second Sun,Not available
7873,ARGNQED1241B9C4237,Youves,Not available
7874,AR4PQ891187FB5CA9F,Dionne Warwick,"East Orange, NJ"
7875,AR2FAMK1187FB4CF60,AFI,"Ukiah, CA"
7876,ARBPRTL11F4C83CB05,Oak Ridge Boys,Not available
7877,ARNNQBT1187FB437C1,Belphegor,"SANTA ANA, California"
7878,ARVEJ9M1187FB4DC44,Les Ogres De Barback,Not available
7879,AR8AZTM1187FB3FB9C,Julio Iglesias Jr.,"Madrid, Spain"
7880,ARRVUWA1187B9A0FE2,Orquesta Aragon,Cuba
7881,AR0Q5531187FB45143,Dallas Holm,Not available
7882,AR2SMD91187B9B0582,Mighty Mighty Bosstones,"Boston, MA"
7883,ARYDFJA1241B9CBFF2,Jacques Douai,Not available
7884,ARABFU01187FB46712,STEVE CAMP,Not available
7885,ARG274E1187FB4BCA8,Russ Taff,Not available
7886,AR5TQ1T1187FB59492,Cornel Campbell,Jamaica
7887,AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,Not available
7888,ARSYHZ21187B99F5F5,Tina Ann,Not available
7889,AR85QTQ11A348EFF96,Brooke White,Not available
7890,ARMBDNQ1187FB3F3EC,Arthur Tracy,"Kamenetz-Podolsk, Moldavia"
7891,AR05IU31187B9B9A1A,Alex Ubago,"Vitoria, Spain"
7892,ARNVM131187B990D2B,themselves,Oakland CA
7893,ARQI60P1187FB464C9,The Ocean,"London, Ontario, Canada"
7894,ARY2ZUX1187B9A266C,Miguel Migs,"San Francisco, CA"
7895,AR76DOS1187FB5AE78,The Jeff Healey Band,Not available
7896,ARS8DXZ1187B998AA3,Bravehearts featuring Nas and Jully Black,Not available
7897,ARJ6WGW1187B9913EB,Willie Barcena,Not available
7898,AREPOUG11F4C83D36C,DJ Rashad,Not available
7899,ARLK1A71187B9AECD2,Yuppie Pricks,Austin
7900,AR5IDI61187FB43E75,Bloomfield,Not available
7901,ARFERPC1187FB557F6,Hacken Lee,Not available
7902,ARYS9L21187FB367E4,Tones On Tail,Not available
7903,ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,"Atlanta, GA"
7904,ARPKK761187FB4D53C,The Ataris,"Anderson, IN"
7905,AR358YS1187FB44A29,The Jordanaires,"Springfield, MO"
7906,AREWYHV1241B9C696D,Dictafone,Not available
7907,ARUJ5A41187FB3F5F1,U2,"Dublin, Ireland"
7908,ARN03F71187FB4E3F4,Ayo,United States
7909,ARY4M3J1187B9AC94C,John Sebastian,Leeds
7910,ARXW2MN1187B9B8817,X-ecutioners featuring M.O.P.,"New York, NY"
7911,ARVUQIC1187B9A7C66,Hevia,Not available
7912,ARS0W831187B9AF0B7,Maximilian Hecker,Not available
7913,AR91DZT1187FB4C599,Frost,"Birmingham, England"
7914,ARI28VJ1187FB4EAD7,Slackbaba,Not available
7915,ARE26EG1187B990AEF,Sunscreem,"Essex, England"
7916,ARLAEJO1187B98DB85,FU-Schnickens,Not available
7917,AR0O3AV1187FB4D030,Agnostic Front,"New York, NY"
7918,ARHUC691187B9AD27F,The Mars Volta,"Long Beach, California"
7919,ARBJC9U1187B9A70AC,Kitty Kallen,"Philadelphia, PA"
7920,ARSCJQW1187B9B3523,Hoods,Vrsac
7921,ARXGWZP11F4C83C075,Leon Lai,Not available
7922,ARFCOGY1187FB454B4,The Winans,"Detroit, MI"
7923,ARTZMXB1187B990A55,Streetwize,Not available
7924,ARALP6I1187B989E27,The Shirelles,"Passaic, NJ"
7925,ARC39PE1187B9B2C01,Bingo Players,Not available
7926,ARC8CQZ1187B98DECA,Jack Johnson,"Galveston, TX"
7927,ARAI2ZO1187B9A0536,Catupecu Machu,Not available
7928,AR8WHEJ1187B98CDCA,Dee Clark,"Blythesville, AR"
7929,AR1DR0E1187FB48F61,Kathy Mattea,"Cross Lane, WV"
7930,ARW9SN11187FB52D0D,City High,Not available
7931,ARKEBNJ126E2B3BF7E,ThA(c)ophil,Not available
7932,ARJIE2Y1187B994AB7,Line Renaud,Not available
7933,ARZ0SAE1187FB46680,Hal Russell,"Detroit, MI"
7934,ARQVLQJ1187B98F11F,Mau Mau,Not available
7935,AREYEW21187FB45C47,Zagar feat. Underground Divas,Not available
7936,ARQQP3Z1187FB5707B,Bert Kaempfert,"Hamburg, Germany"
7937,ARM63WJ1187B9951EA,Autumnblaze,Not available
7938,ARXQZPD122988F57B8,Molesta Ewenement,Warszawa
7939,ARLDW2Y1187B9B544F,Tommy James And The Shondells,"Dayton, OH"
7940,AR06EHB1187FB42914,Chico Cesar,Not available
7941,ARYKF861187B99C74B,Pery Ribeiro,Not available
7942,AR95CRV1187B9AFD6D,Pedro Luis e a Parede,Not available
7943,AR2K2CM1187B98D4F1,Fran Perea,"Malaga,Spanija"
7944,ARF3GX71187FB3EB66,Martina McBride,"Medicine Lodge, KS"
7945,AR08DYV1187B99A0D7,Reach 454,"New York, NY"
7946,AR6KK741187B98C9E9,Roy Brown,"New Orleans, LA"
7947,ARW071B1187B9A603C,Unwritten Law,California
7948,ARU9KWP1187B98B2A7,Busdriver,Not available
7949,ARXFWVC1187B98ED6B,Jude Cole,"East Moline, IL"
7950,ARGYPFI1187FB3D997,La 5A Estacion,Bergen Norway
7951,ARIF6IS1187B98FDEB,Primordial,"Dublin, Ireland"
7952,AR0CWOB1187B99FA08,Christophe Beck,United States
7953,AR8E1KA1187B9A18C3,Mike Vax,Not available
7954,ARNZPLV1187FB3DF5D,Capleton,Not available
7955,ARDK0551187FB5AC48,Blind Willie Johnson,"Edwards, MS"
7956,AR323JD1187FB483D0,Solomon,New York
7957,ARFILWJ1187B9ADDBF,MarAa Elena Walsh,Not available
7958,AR4TLW81187B99683D,Martin Sexton,"Syracuse, NY"
7959,ARIG6O41187B988BDD,Richard Souther,United States
7960,AR0V36F1187FB366B1,The Chieftains,Ireland
7961,ARN3O411187FB4D859,Stephan Micus,Not available
7962,AR9LT7R1187FB4543A,Darden Smith,"Brenham, TX"
7963,ARM9Q581187B98E984,Kinky,"Monterrey, Nuevo LeA3n, MA(c)xico"
7964,ARMDE3V1187FB3EEFB,The Last Days Of Jesus,Not available
7965,ARH6W4X1187B99274F,Radiohead,"Oxford, UK"
7966,ARXK4YK1187FB4D0C4,Dub Pistols feat. TK & Ashley Slater,"London, England"
7967,ARDHWW41187B9A86B0,Paris_ Texas,"Madison, WI"
7968,AR0N9BV1187FB3AD01,Gene Pitney,"Hartford, CT"
7969,AR2S4CA1187B99632E,FFH,Not available
7970,ARYVGP31187B9A531A,John Mellencamp,"Seymour, IN"
7971,ARHDLVJ11F4C84797A,Hadag Nahash,Not available
7972,ART6QCS1187FB40CBD,Los AutA(c)nticos Decadentes,Not available
7973,AR9OLFX1187B9A5762,Bob Willis,"Kosse, TX"
7974,ARRHVGT1187B98D603,Dynamite Deluxe,Germany
7975,ARSZVAK1187FB4A9F0,Richie Ray & Bobby Cruz,Not available
7976,ARWGIFV1187B989947,New Direction,"CHICAGO, Illinois"
7977,AR5ZVJ91187B99083A,Soulwax,"Ghent, Belgium"
7978,ARP7ILI1187B9AE9F7,Phantom Planet,Not available
7979,ARUGU0E1187B9B30F6,The Doors,"Los Angeles, California, United States"
7980,ARYSHL01187B9AAEC7,Hysterie,Not available
7981,AR6JVK31187FB58FE3,Eiffel 65,Not available
7982,ARCZ20M1187FB49687,Tony Joe White,"Goodwill, LA"
7983,ARKCYJV1187FB392E9,Set Your Goals,"San Francisco, CA"
7984,ARXB7B21187B98BEF0,Marisela,Not available
7985,AR23MLO119B8668CDA,Jaco & Mixxmaster,Not available
7986,ARRWDU31187B9B5656,Jimmy McCracklin,"St. Louis, MO"
7987,AR3AIEI1187B992D8D,Marilyn Horne,Great Britain / UK
7988,ARQOATR1187B9AE959,Jane's Addiction,"Los Angeles, CA"
7989,ARCP94M1187B9B0F56,Every Time I Die,"Buffalo, New York"
7990,ARLI9NJ1187B9911FB,Vodka Collins,"Tokyo, Japan"
7991,ARRQWQW1187FB49844,King Tee,"Los Angeles, CA"
7992,ARYQQY31187B9ABBE1,BerrogA1/4etto,Not available
7993,ARKC83D1187B9AB367,Mark Lowry,Not available
7994,ARHRKTK1187B99E1D5,Jackie Wilson,"Detroit, MI"
7995,ARL6XZC1187FB3936E,Solistiyhtye Suomi,Not available
7996,ARBE5BJ1187B98BCFD,Chico Hamilton Quintet,Not available
7997,ART9Z1P1187FB36C94,Edmundo Ros,Venezuela
7998,ARY6TWP1187FB58A0D,Save As,Not available
7999,ARC4O5Z1187B9AE91F,Klimperei,FR
8000,ARZS5VW1187FB567E8,William Orbit,Not available
8001,ARVG4OK1187B9B6BD3,The Killers,Not available
8002,ARPKMIM1187FB397DE,Mad Are Sane_ The,Not available
8003,AR342K51187B98B571,Olivier Messiaen,Not available
8004,ARWUK9L11C8A42C37B,Workhorse,Mississippi
8005,ARWGLPE1187FB3E54C,Crowbar,Louisiana
8006,AR82DJK1187B991107,The Pharcyde,"Los Angeles, CA"
8007,ARC43071187B990240,Wayne Watson,"Wisner, LA"
8008,AREB22L1187B9A4BCE,Bad Azz,Not available
8009,ARKJKVO1187FB49D0A,"MichA""le Bernard",Not available
8010,AREMOC71187B996C2F,Lara Fabian,Not available
8011,ARUP7CF1187FB40EEB,Abrar - Ul - Haq,Not available
8012,ARBQ5TQ1187B992B8A,Vivian,CANADA - Ontario
8013,ARAIABB1187B9AC6E2,Seal,"Paddington, London, England"
8014,ARG51IA1187B9B143A,Scott Glasgow,Not available
8015,ARKBTPV1187FB38A79,Faron Young,"Shreveport, LA"
8016,ARLV03V1187B9A33A9,Djelimady Tounkara,Not available
8017,ARLMCCW1241B9CE7CB,Kurt Tepperwein,Not available
8018,AR4B1LP1187FB55C83,Juan Diego FlA3rez / Orquesta SinfA3nica de Madrid / JesAos LA3pez-Cobos,Not available
8019,AR82GTS1187FB5662F,Mary Black & General Humbert,Ireland
8020,ARU2I2B1187FB472E8,Moros Eros,"Marietta, GA"
8021,ARW45YR1187FB3DE95,Pierre Perret,Not available
8022,ARC95UW1187B9B9A62,Speech,"Milwaukee, WI"
8023,AR7Y8LR1187B991B6F,Jean Corti,Not available
8024,ARK7ZPW1187B99C170,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,"New York, NY"
8025,AR71A931187B99CDD9,Harry Gregson-Williams,Not available
8026,ARGNGRI11E2835D567,Tam Tam Go!,Not available
8027,ARJDUON1187B989F69,David Zinman,Not available
8028,ARQDWBG1187B9891D7,Zeromancer,Not available
8029,ARUQ6301187FB54EBA,Salt-N-Pepa,Not available
8030,ARG4KW31187FB51B7C,Atomic Rooster,United Kingdom
8031,AR5R7791187FB3A8C3,Alfredo Kraus,Not available
8032,ARONRBJ11F50C49E81,Captain Beefheart & The Magic Band,Not available
8033,ARYGSFW1187FB519B1,Mike And The Mechanics,United Kingdom
8034,ARF5M7Q1187FB501E8,Maroon 5,"Los Angeles, CA"
8035,AR5995Z1187B9A112B,The Tarriers,Illinois
8036,ARZLX2S1187B991A47,The Four Pennies,Not available
8037,ARBR7II1187B9B821E,The Flesh,"Brooklyn, NY"
8038,ARDXWVZ1187B9B52F1,Michael Whalen,New York
8039,ARV8T9T1187B99F3F4,Amorphis,Not available
8040,ARMG34A1187FB548A8,Thomas Dolby,"Cairo, Egypt"
8041,ARIVGZI11E2835F1FC,BA1/4lent Ceylan,Not available
8042,ARJ2PGP119B866993D,Rockit,Not available
8043,ARPTOWL11F50C47FB8,Kris Gruen,NY - New York City
8044,ARLPXQE1187B99066C,Bonita,jakarta
8045,ARDZJ6H1187FB387F2,Moraes Moreira,Not available
8046,ARD5K161187B9AC784,Orbital,"Sevenoaks, United Kingdom"
8047,ARMZ4PD1187B9ACBCD,20/20,Not available
8048,ARQUFQK11F4C83C0D8,4 Skins,Not available
8049,ARG09R51187FB4D5C2,Bryan White,"Lawton, OK"
8050,ARMW52H1187B98C835,Betika_ Daouda,UK - England - South East
8051,ARJPZSG1187FB3E985,John Holt,"Kingston, Jamaica"
8052,ARDE52X1187FB438CD,Billy Pilgrim,Georgia
8053,AR07VS41187FB37944,Mungo Jerry,Not available
8054,ARB45GQ1187B98D2B4,DeGarmo & Key,Not available
8055,AR7BMMV1187FB5B2D7,Robben Ford,"Ukiah, CA"
8056,ARNMWP51187FB3E963,Curtis Mayfield,"Chicago, IL"
8057,ARZKUQI11F4C8467A5,Oscar Peterson Trio,Not available
8058,AR2BG0R1187FB398C3,Dax Riggs,"Houma, LA"
8059,ARIVB351187B9B485E,Porno For Pyros,"MILWAUKEE, Wisconsin"
8060,ARCHKD91187B9A0A42,The Ronettes,"New York, NY [The Bronx]"
8061,ARAO0RA1187FB587F2,My Little Airport,Hong Kong
8062,ARJJ8I01187FB4CE98,JosA(c)lito,Jaen
8063,ARWPYQI1187FB4D55A,Rick Astley,"Newton-le-Willows, Merseyside, England"
8064,AR7PPJV1187FB397CC,The James Taylor Quartet,Not available
8065,ARMHR011187B9A62B5,Joe Bataan,"Spanish Harlem, New York City, NY"
8066,ARZIKR01187B98DF08,Joe Grushecky,Not available
8067,ARWX7AO1187B9B91AA,Jose Luis Perales,Not available
8068,AR1PCLK1187FB5BBFF,Angelo Badalamenti / Keira Knightley,New Jersey
8069,ARLAWDD1187FB48367,Carlos Vives,
8070,ARKFYS91187B98E58F,Jeff And Sheri Easter,Not available
8071,ARBB58Y1187B9B621B,Bill & Gloria Gaither,Not available
8072,AR6BUE51187B9B5D71,Markus,Kentucky
8073,ARC8CQZ1187B98DECA,Jack Johnson,"Galveston, TX"
8074,ARPDVPJ1187B9ADBE9,Usher Featuring The Nu Beginning,"Atlanta, GA"
8075,ARDY3451187B9A0226,Skeeter Davis,"Dry Ridge, KY"
8076,ARD842G1187B997376,Blue Rodeo,"Toronto, Ontario, Canada"
8077,ARUVPZF1187FB4880D,Charlie Louvin,Tennessee
8078,ARAZCWP129462A97F1,Bob Marley & The Wailers,Not available
8079,ARXFY0N11C8A423D05,Juan Farcik,Not available
8080,ARK7ZPW1187B99C170,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,"New York, NY"
8081,AR02PUA1187FB52574,Hoodfellas,Not available
8082,ARIHI8H1187B9B0058,Jackie Edwards,Jamaica
8083,ARJTZHH11F4C83C530,Carmen Y Laura,Not available
8084,AR3QRJ91187B98E4C2,Jacques Dutronc,"Paris, France"
8085,ARGP7WY1187FB45464,Edmond Leung,Not available
8086,ARS1OWB1187B99EEAD,New York Dolls,"New York, NY"
8087,ARB4ROA1187B9ACAEC,Junior Reid,Jamaica
8088,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,"Cleveland, OH"
8089,ARHY20W1187B9B8262,Steve Erquiaga,Not available
8090,ARWIHGT1269FCCF034,The Shirrows,Not available
8091,ARGXJRQ1241B9C5FDE,Charlie Khan,Not available
8092,ARX8PZU1187B9AA7E2,Mighty Joe Young,"Shreveport, LA"
8093,ARJXZX41187B9B6A43,Dream Warriors,"Toronto, Ontario, Canada"
8094,AR7CCCC1187FB578FF,Don Gibson,"Shelby, North Carolina"
8095,ARSG7NQ1187FB57482,Fall Out Boy,"Wilmette, IL"
8096,ARQVLQJ1187B98F11F,Mau Mau,Not available
8097,ARBKMHZ11F4C843491,Dakis,Not available
8098,AROC6N61187FB40B14,Steven Halpern,Not available
8099,ARO2PB81187B98EB4A,Lari White,"Dunedin, FL"
8100,ARGKD4W1187B990E04,Brenda Lee,"Lithonia, GA"
8101,ARHK7A51187FB411D8,Roy Rogers,"Redding, CA"
8102,ARKAUWC122988EDAD8,George Schuller,NY - New York City
8103,AR4CL6I11C8A4158B4,IMISKOUBRIA featuring Etsi De,Not available
8104,ARW3V6T1187B9ACAC4,Miossec,"Brest, France"
8105,ARXGVSB11F4C842CF3,Opals,Not available
8106,AR60ZZX1187FB52E29,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,"New York, NY [Queens]"
8107,AR5TQ1T1187FB59492,Cornell Campbell,Jamaica
8108,AR1OBRC1187FB59AD4,Behemoth,POLAND
8109,ARFONKU11F4C8431CC,Dickies,Not available
8110,ARVNGA71187FB3C107,Faith Hill,"Jackson, MS"
8111,AR3FE581187FB3F90A,DJ Clue / Fabolous Sport,"New York, NY [Queens]"
8112,ARH0Z131187B9B69E9,Kool Moe Dee,"Harlem, New York, NY"
8113,ARBEOHF1187B9B044D,Madonna,"Bay City, MI"
8114,ARSS4Y41187B9B0AC6,Bobaflex,"Huntington, WV"
8115,AR1OBRC1187FB59AD4,Behemoth,POLAND
8116,ARNBIUE1187FB3E846,Benga,"London, United Kingdom"
8117,ARLLUSZ1187B98ACDC,Tha Liks,Not available
8118,ARHPPJK1187B9AC897,Teenage Fanclub,"Glasgow, Scotland"
8119,ARQ2PMX1187FB38D62,Hins Cheung,Not available
8120,ARQUFQK11F4C83C0D8,4 Skins,Not available
8121,AR95F611187B99CE1C,Anita Kerr,"Memphis, TN"
8122,AR8SRQ31187FB4D477,Ten Years After,"Nottingham, England"
8123,ARMPRI31187FB4F7D9,Vangelis,"Volos, Greece"
8124,ARTDQRC1187FB4EFD4,Black Eyed Peas,"Los Angeles, CA"
8125,ARORFIN1187FB3BE5C,Danielle Bollinger,Flint Michigan
8126,ARF3GX71187FB3EB66,Martina McBride,"Medicine Lodge, KS"
8127,AR3KXHI1187FB3A8BF,Dora The Explorer,Not available
8128,ARXRVY51187B99E98E,Jim Bryson,"Ottawa, ON, Canada"
8129,ARTPCQ41187B9AB42C,Adrenalin O.D.,Not available
8130,AR6742W1187B989AA9,Joe Graves & The Diggers,Not available
8131,ARTBFV61187FB3C250,Johnny Horton,"Los Angeles, CA"
8132,ARUJ5A41187FB3F5F1,U2,"Dublin, Ireland"
8133,AR0GGKI1187FB391D5,Eddie,Not available
8134,AR0GB821187B99FE96,Dean Evenson,Not available
8135,ARQXGWX11F50C49BC7,Vincent Bruley,Not available
8136,ARWC3XN1187B9A8D82,ZO2,NY - New York City
8137,AR9UPVA1187FB51260,Brent Lamb,Not available
8138,ARFKYG51187FB4CE41,April Wine,"Halifax, Nova Scotia, Canada"
8139,ARNLE621187B98ECB5,Mannheim Steamroller,"Omaha, NE"
8140,AR05IU31187B9B9A1A,Alex Ubago,"Vitoria, Spain"
8141,ARRZQZE1241B9CBFBB,Arctique,Not available
8142,ARSPQ0H1187B999944,Eric Burdon,"Walker-on-Tyne, England"
8143,ARVJ6541187B9A4C3E,MAY=negarm,NorrtA$?lje
8144,AR7Y8LR1187B991B6F,Jean Corti,Not available
8145,ARKSZW81187B9B695D,Mariah Carey,"New York, New York"
8146,ARBM57Q1187B9AF97C,James Horner,"Los Angeles, CA"
8147,ARN3X4T1187B99EA39,Jacky Cheung,Not available
8148,ARL3X871187B996C0C,Lacy J. Dalton,"Bloomsburg, PA"
8149,AR9K6SJ1187B989A32,Cassius Clay,New Jersey
8150,AR9W3X91187FB3994C,Phil Collins,"Chiswick, London, England"
8151,ARZVTZN1187FB579D4,Jim Reeves,"Galloway, Panola County, TX"
8152,ARXJSHW1187B9A2A52,Nestor Torres,"Miami, FL"
8153,ARODOO01187FB44F4A,The Baltimore Consort,Not available
8154,ARQ76LG1187B9ACD84,Black Flag,"Los Angeles, CA"
8155,ARHCZHQ12086C11407,Henri Rene And His Orchestra,Not available
8156,AR0S0EO1187FB490BE,Disco D feat. Lola Damone & Helluva,"St. Louis, MO"
8157,ARA8O8L1187B9AD61D,Professor Longhair,"Bogalusa, LA"
8158,AR0JPOG1187FB37383,Lyrics Born,Japan
8159,AROWNZP1187FB3C028,Black Box,Illinois
8160,ART9G811187FB55F2D,Monika_ Wolfgang,Greece
8161,ARGLOWN1187B99C06D,North Mississippi Allstars,"Hernando, MS"
8162,ARL47TY11C8A416938,Time Factory,Not available
